X,Y,name,amenity,shop,tourism,ele,cuisine,addr:housenumber,addr:street,addr:city,addr:postcode,religion,addr:state,leisure,denomination,website,opening_hours,operator,phone,brand,brand:wikidata,brand:wikipedia,historic,wheelchair,description,fee,man_made,capacity,name:en,outdoor_seating,wikidata,uuid,access,addr:unit,takeaway,smoking
-111.9395527,40.729238,African Market and Restaurant,restaurant,,,,ethiopian,1878S,Redwood Road,Salt Lake City,,,UT,,,,Mo-Sa 10:00-21:00,,(801) 978-9673,,,,,,,,,,,,,,,,yes,no
-111.887139,40.67601,Agape,,hairdresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8594472,40.7418285,AGE Performance,,,,,,,,,,,,fitness_centre,,,,,,,,,,,,,,,,,,,,,,
-112.2647233,37.5164841,Agua Canyon Overlook,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6770928,40.2770955,AhiMuse,restaurant,,,,sushi,1087,S 750 E,Orem,84097,,UT,,,https://www.ahimuse.com/,,,+13855050686,,,,,,,,,,,,,,,,,
-111.8902564,40.7669555,Ah Sushi,restaurant,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.6045231,37.1244638,Ah’ysa Vietnamese Restaurant,restaurant,,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.1733587,38.3466899,Airbnb La Sal,,,motel,,,,,,,,,,,,,,,,,,,,,,,,Airbnb La Sal,,,,,,,
-111.9707042,41.2237106,Air Force Career Center,,,information,,,2355,Washington Boulevard,Ogden,84401,,Utah,,,,,Air Force,,,,,,,,,,,,,,,,,,
-109.8000579,38.3874639,Airport,,,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.7938534,38.3914257,Airport,,,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8353541,40.6386669,Akasaka Sushi,restaurant,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.8278242,37.8428453,Aladdin Theater,theatre,,,,,57,North Main Street,Parowan,84761,,ut,,,,,,,,,,,,,,,,,,,,,,,
-111.8885578,40.7634568,Alamexo,restaurant,,,,mexican,260,South State Street,Salt Lake City,84111,,,,,http://www.alamexo.com/,"Mo-Fr 11:30-22:00; Sa 17:00-22:00; Su off",,,,,,,,,,,,,,,,,,,
-111.983099,40.7852649,Alamo,car_rental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.4965668,40.6447209,Alaska Fur Gallery,,clothes,,,,537,Main Street,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.88282,41.2509658,Alaskan Inn,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8889361,40.7686018,Albasha,restaurant,,,,greek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.5003482,40.6627753,Alberto's,fast_food,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.899106,40.758155,Alberto's,restaurant,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5246919,37.1256151,Albertsons,pharmacy,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6394048,40.1181714,Albertsons,,supermarket,,,,,,,,,,,,,,,,Albertsons,Q4712282,en:Albertsons,,,,,,,,,,,,,,
-110.3997498,38.2784076,Alcatraz Canyon,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.87999,40.7331696,Alchemy Coffee,cafe,,,,,390E,1700 South,Salt Lake City,,,UT,,,,,,,,,,,,,,,,,,,,,,,
-111.8923989,40.775432,Alchemy Coffee Capitol Hill,cafe,,,,,271,Center Street,Salt Lake City,,,,,,http://www.alchemycoffee.com/,,,,,,,,,,,,,,,,,,,,no
-110.2059766,38.4558931,Alcove Gallery,,,attraction,,,,,,,,,,,,,,,,,,archaeological_site,,,,,,,,,,,,,
-111.9442296,40.6718348,Alder Amphitheater,theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0123644,41.4933607,Aldersgate United Methodist Church,place_of_worship,,,1329,,,,,,christian,,,methodist,,,,,,,,,,,,,,,,,,,,,
-111.8906543,40.7682274,ALDO,,shoes,,,,,,,,,,,,,Mo-Sa 10:00-21:00,,(801)532-4956,,,,,,,,,,,,,,,,,
-111.7394743,40.3331525,Alexander's,,signwriter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.0602013,37.7133541,Alfredo's Mexican,restaurant,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8735263,40.7697511,Alice Gallery,,,museum,,,617,South Temple,,,,,,,,,,,,,,,,,,,,Alice Gallery,,,,,,,
-109.3778961,37.6805523,Alkali Ridge Historical Marker,,,,1988,,,,,,,,park,,,,,,,,,archaeological_site,,,,,,,,,,,,,
-111.6887323,40.2984565,All Abilities Playground,,,,,,,,,,,,playground,,,,,,,,,,,,,,,,,,,,,,
-111.858797,40.725538,All About Coins,,collector,,,,1125,2100 South,Salt Lake City,84106,,UT,,,,,,,,,,,,,,,,,,,,,,,
-111.8775279,40.3876871,All About Food & Fuel,,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0668785,41.1410191,All A Dollar,,miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.4786465,37.6258126,All American Food,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.749316,38.0351961,All American Man,,,,,,,,,,,,,,,,,,,,,archaeological_site,,,,,,,,,,,,,
-111.7535755,40.3645145,Allami,,tobacco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8367595,39.7231963,All Around Dental Care,dentist,,,,,,,,,,,,,,,,(435) 623-0866,,,,,,,,,,,,,,,,,
-111.927431,40.78054,All Chay,restaurant,,,,vietnamese,1264 W,500 North,Salt Lake City,84116,,UT,,,,,,801-521-4789,,,,,,,,,,,no,,,,,,outside
-111.6995509,40.3087546,Allen's,,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6584463,40.2341998,Allen's Camera,,photo,,,,,,,,,,,,,,,,,,,,,Sells and rents cameras and camera equipment. Can take Passport Pictures.,,,,,,,,,,,
-113.5062475,37.1304523,All Fur Love Pet Grooming,,hairdresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.6021012,37.125609,Allgood Coin,,collector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.02517,41.2099699,Alliance Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.830168,40.7592321,Allie's American Grill,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9773267,41.0704811,All Natural Eyebrow Threading,,beauty,,,,,,,,,,,,,,,801-651-4315,,,,,,,,,,,,,,,,,
-111.8876492,40.5323792,All Star Bowling and Entertainment Center,,,,,,,,,,,,bowling_alley,,,,,,,,,,,,,,,,,,,,,,
-112.3043527,40.552814,All Star Lanes Bowling Alley,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,
-111.9713792,41.2239399,All The Perks,fast_food,,,,coffee_shop,2344,Keisel Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9147049,40.385651,Allure Nails,,beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6594509,40.2990219,Allyse's Bridal,,clothes,,,,4801,North University Avenue,Provo,84604,,UT,,,,,,,,,,,,,,,,,,,,,1220,,
-112.030948,41.1400803,Ally's Pizza,fast_food,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9787014,41.2088617,A Lot of Cars,,car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.4969991,40.6459917,Alpaca International,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.880374,40.886689,Alphagraphics,,signs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.881157,40.886425,Alphagraphics ,,signs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9729843,41.0883818,Alpha Graphics,,copyshop,,,,1986,North Hill Field Road,Layton,84041,,UT,,,,"Mo-Fr 07:30-19:00; Sa 10:00-16:00",,,,,,,,Commercial Printing,,,,,,,,,,,
-111.8362586,40.3917816,AlphaGraphics Lehi,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.8867022,40.7185239,Alpine,,,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0129613,41.17242,Alpine Church of Riverdale,place_of_worship,,,,,5050,South 1275 West,,,christian,,,,,,,,,,,,,,,,,,,,,,,,
-111.7065177,40.3248269,Alpine Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8358616,40.3894282,Alpine Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7702118,40.4567232,Alpine Elementary School,school,,,1520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8813069,40.750057,Alpine Foreign Repair,,car_repair,,,,,,,,,,,,,,,,"Audi;BMW;Mercedes-Benz",,,,,,,,,,,,,,,,
-113.5562003,37.1079619,Alpine Home Medical Supplies,,medical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7678464,40.373964,Alpine Pediatrics,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.827826,41.3031648,Alpine Pizza,restaurant,,,,"pizza;pasta;salad",2429 N,Highway 158,Eden,84310,,UT,,,,"16:00-21:00; Fr,Sa 16:00-22:00",,+1-801-745-1900,,,,,,,,,,,,,,,,yes,no
-111.768769,40.3778872,Alpine Sleep Disorder Center,doctors,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9355175,40.5873811,Al Sabor,restaurant,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8366266,41.7515228,Al's Sporting Goods,,sports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.3991683,40.1642104,Al's Supermarket,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.3643307,37.0589056,Alstrom Point,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8631076,40.5480787,Alta Canyon Baptist Church,place_of_worship,,,1401,,,,,,christian,,,baptist,,,,,,,,,,,,,,,,,,,,,
-111.8328154,40.5830043,Alta Canyon Post Office,post_office,,,1461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8333909,40.5776067,Alta Canyon Sports Center,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,
-111.6354791,40.5882839,Alta City Cemetery,grave_yard,,,2607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6280044,40.5905853,Alta Java,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6367435,40.5896601,Alta Lodge,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8754638,40.7625608,Alta Moda Bridal Boutique,,clothes,,,,536,300 South,Salt Lake City,84102,,UT,,,,,,,,,,,,,,,,,,,,,,,
-110.2849664,40.3590175,Altamont Fire Station,fire_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.2898794,40.3599535,Altamont High School,school,,,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.2868118,40.3588932,Altamont Hotel,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.3043238,40.3546758,Altamont-Mount Emmons Cemetery,grave_yard,,,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.2854128,40.3590175,Altamont Post Office,post_box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.2887683,40.3596758,Altamont School,school,,,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6384012,40.5882366,Alta Ski Area,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,Q2840279,,,,,
-109.5177494,40.4556484,Altitude Cycle,,bicycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.2829354,40.3857861,Altonah Cemetery,grave_yard,,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.4821656,37.4399296,Alton CPO,post_office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.4830537,37.4384195,Alton Town Fire Station,fire_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.4844508,37.4393568,Alton Town Hall,townhall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.598202,40.4080425,Alumni Overlook,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8935066,41.852389,Amalga Town Hall,townhall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6374209,37.0369405,Amangiri,,,alpine_hut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5822215,37.1105363,A-MAZ-ING Golf,,,,,,,,,,,,miniature_golf,,,,,,,,,,,,,,,,,,,,,,
-111.9358964,40.5847068,AMC Theaters West Jordan 12,cinema,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q43263385,,,,,
-112.0239013,40.7758067,Amelia’s Grill & Bar,restaurant,,,,,5575,Amelia Earhart Drive,Salt Lake City,84116,,,,,http://www.ameliasgrill.com/,,,18015377020,,,,,,,,,,,,,,,,,
-111.659375,40.2298147,Amenity Motor Inn,,,motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9402042,41.10008,America First Credit Union,bank,,,,,1356,East Hwy 193,Layton,84040,,UT,,,,Mo-Sa 09:00-19:00,,,,,,,,,,,,,,,,,,,
-111.9707037,41.2315231,America First Credit Union,bank,,,,,1979,Washington Boulevard,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.025582,41.1187203,America First Credit Union,bank,,,,,350,North Main Street,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5244284,37.0945206,America First Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5282814,37.1255819,America First Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8148602,40.3823364,America First Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8856911,40.4996172,America First Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8310444,40.5799851,America First Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.89131,40.580829,America First Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.853582,40.6737901,America First Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8551273,40.7017213,America First Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8876423,40.6951447,America First Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.948518,41.1768059,America First Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.06385,41.1387067,America First Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0292267,41.1608086,America First Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0242435,41.1665776,America First Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0630426,41.1771273,America First Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.010316,41.2442431,America First Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9788479,41.1969921,America First Credit Union (Main Branch),bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9419388,41.1616306,American Blues Denim Boutique,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6798744,40.2750561,American Eagle Outfitters,,clothes,,,,,,,,,,,,,,,,American Eagle Outfitters,Q2842931,en:American Eagle Outfitters,,,,,,,,,,,,,,
-111.894801,40.5628808,American Eagle Outfitters,,clothes,,,,,,,,,,,,,,,,American Eagle Outfitters,Q2842931,en:American Eagle Outfitters,,,,,,,,,,,,,,
-111.8853337,40.6350607,American Eagle Outfitters,,clothes,,,,,,,,,,,,,,,,American Eagle Outfitters,Q2842931,en:American Eagle Outfitters,,,,,,,,,,,,,,
-111.5523098,40.728954,American Eagle Outfitters,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8920979,40.7679358,American Eagle Outfitters,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.977112,41.078493,American Eagle Outfitters,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7538458,40.3648696,American First Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8332651,40.3965826,American Fork Junior High School,school,,,,,,735 North 1060 East,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.821771,40.3775908,American Fork Park and Ride,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.800969,40.3770769,American Fork Pawn Shop,,pawnbroker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.781918,40.3721209,American Fork Physical Therapy,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7963201,40.3752288,American Fork Post Office,post_box,,,1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7754862,40.3957842,American Fork Training School,school,,,1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.2980811,40.5211472,American Inn & Suites,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6693371,40.0962793,American Leadership Academy - Elementary,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6707963,40.0969162,American Leadership Academy - High School,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6699723,40.0967126,American Leadership Academy - Middle School,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8716233,40.5946861,American United Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.982692,41.0900885,America's Best Contact & Eyeglassess,,optician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9812095,40.5417852,America's Best Contacts and Eyeglasses,,optician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5239256,37.12827,America's Best Contacts& Eye Glasses,,optician,,,,,,,,,,,,,"Mo-Fr 09:00-19:00, Sa 09:00-18:00",,,,,,,,,,,,,,,,,3,,
-111.8902444,40.7469167,America's Best Inn Salt Lake City,,,motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5559158,37.1104818,America's Best Inn & Suites,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.5339366,40.4558014,America's Best Value Inn,,,motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9827397,41.1093295,America's First Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8764937,40.7408925,Amour,cafe,,,,,,,,,,,,,https://amourslc.com/,,,,,,,,,,,,,Amour,yes,,,,,,no
-109.589341,38.7763203,Amphitheater,parking,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,
-111.2499188,38.2823732,Amphitheater,theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5663246,37.1044918,Amphitheater,theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.8373267,37.7740911,Amphitheater,theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8766734,40.8466286,Amphitheater,theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8842097,40.7597514,Amphitheatre,theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8188422,40.7489744,Amur Leopord,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8186185,40.7488267,Amur Tiger,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.824826,40.6687,Amy,,boutique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9416775,41.1000524,Amy Nails,,beauty,,,,1330,East Hwy 193,Layton,84040,,UT,,,,,,,,,,,,,,,,,,,,,,,
-111.4236185,37.9108608,Anasazi State Park Museum,,,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.6098166,37.1241537,Anasazi Steakhouse,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.7379861,38.10485,Anchor Arch 1,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8385472,40.6488399,Anchor Baptist Church,place_of_worship,,,1339,,,,,,christian,,,baptist,,,,,,,,,,,,,,,,,,,,,
-111.8376416,40.6489382,Anchor Christian Academy,school,,,1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.7362,38.1025,Ancor Arch 2,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.094329,40.71091,And,,car_repair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0935328,41.1950571,Anderson Autobody and Paint,,car_repair,,,,3769,South 4700 West,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.5874071,39.3599935,Anderson Drug,,chemist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.4961809,40.6439999,Anderson Laundry,,laundry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.43155,38.210888,Anderson Meadow Rec Site,,,camp_site,,,,,,,,,,,https://www.fs.usda.gov/recarea/fishlake/recarea/?recid=12110,,United States Forest Service,,,,,,,,,,,,,,sonora_20130614,,,,
-111.9361749,40.5880934,Anderson Tire and Auto,,car_repair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8838152,40.7764436,Anderson Tower,,,,,,315,A Street,Salt Lake City,84103,,UT,,,,,,,,,,yes,,,,,,,,,,,,,
-111.8328458,40.7002805,...and sew on,,sewing,,,,2037 E,3300 South,Salt Lake City,84109,,UT,,,,,,,,,,,,,,,,,,,,,,,
-111.93702,40.7841181,And Sew On,,sewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.2234479,38.6063752,Andy Swenson Gravesite,grave_yard,,,2729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.749859,40.3650212,A New Ride Hobby Tractors,,car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.7611673,37.6172701,Angel Arch,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.7565167,38.0517389,Angel Arch,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0267441,41.1624441,Angela's Smoke shop,,tobacco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8181738,40.610932,Angel Cafe,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9375512,40.7841382,Angelito,restaurant,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.511906,38.306325,Angel Point East,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.5491926,38.30617,Angel Point Overlook,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.5484121,38.3058109,Angel Point West,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8342765,41.7444549,Angie's,restaurant,,,,american,,,,,,,,,,,,,,,,,limited,,,,,,,,,,,,
-112.0237227,41.1674882,Anglers Den,,sports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5652501,37.1083059,Animal Clinic of St. George,veterinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0267612,41.150192,Animal ER,veterinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.59261,37.1073355,Animal Medical Hospital,veterinary,,,,,55,South Bluff Street,St. George,84780,,Utah,,,,Mo-Fr 08:00-17:00,,,,,,,,,,,,,,,,,,,
-111.7068677,40.2968107,Animal Medical Services,veterinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.6198851,38.6164044,Animal sculptures,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0497055,38.709191,Annabella Cemetery,grave_yard,,,1622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0602012,38.7085211,Annabella Post Office,post_office,,,1615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8655968,40.6674915,Anna's,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-114.0409186,40.7459078,Anna Smith Elementry School,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-114.0412504,40.7458992,Anna Smith Elementry School,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.6773,38.7833,Anniversary Arch,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8714164,40.76904,Anniversary Inn,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8873833,40.6365125,Ann Taylor,,clothes,,,,,,,,,,,,,,,,Ann Taylor,Q4766699,en:Ann Inc.,,,,,,,,,,,,,,
-111.550667,40.7274813,Ann Taylor Factory Store,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9918053,41.0723687,A+ Northern Utah Doors,,trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0270508,41.0871374,Antelope Elementary School,school,,,1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0277205,41.1116105,Antelope School,school,,,1360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.636333,38.992668,Anthony Flat Trailhead,,,camp_site,,,,,,,,,,,,,USFS,,,,,,,,,,,,,,sonora_20130614,,,,
-110.812495,39.5993115,Anthony J's Steak House,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.5237925,40.4561681,Antica Forma,restaurant,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.6278925,38.4668526,Anticline Overlook,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9999178,38.1177618,Antimony School,school,,,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.6913,37.6986,Ant Knolls Arch,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.5366796,40.4553085,Antlers Inn,,,hotel,1645,,423,West Main Street,,84078,,,,,,,,,,,,,,,,,,,,,,,,,
-111.884087,40.763038,Antoinette's,,jewelry,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.5984218,40.161456,Anytime Fitness,,,,,,665,East 400 South,Springville,84663,,,sports_centre,,,,,(801) 491-9977,,,,,,,,,,,,,,,,,
-111.8697527,40.6220211,Anytime Fitness,,,,,,785,Fort Union Boulevard,Midvale,84047,,UT,fitness_centre,,,,,,,,,,,,,,,,,,,,,,
-112.0602378,41.1394226,Anytime Fitness,,,,,,E-2,,,,,,fitness_centre,,,,,,Anytime Fitness,Q4778364,en:Anytime Fitness,,,,,,,,,,,,,,
-109.5659058,40.437379,Anytime Fitness,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,
-111.9497827,41.1838358,Anytime Fitness,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,
